Asset Age,Time Since Last Maintenance,Total Spare Parts Cost,Failure Count,Avg Time Between Maintenance,Month,Asset Number,Predicted Time to Next Failure,Predicted Failure Type,Predicted Cost,Actual Time to Next Failure,Actual Failure Type,Actual Cost
303,0.0,422.08,14,26.20833333333333,11,ASD-COC-TFL003-AHU136,78.35,DIRTY,422.13800000000106,3.0,DAMAGED,422.08
725,0.0,12209.72,58,12.225806451612904,12,ASD-COC-GFL001-AHU099,36.09,DAMAGED,12209.71999999998,41.0,DAMAGED,12209.72
298,0.0,1907.36,10,24.892857142857142,11,ASD-COC-TFL001-AHU130,37.29,DAMAGED,1907.429999999996,2.0,DAMAGED,1907.36
819,0.0,62726.4,108,7.481481481481482,4,ASD-COC-GFL003-AHU120,32.46,DIRTY,62785.803299999956,0.0,DAMAGED,62726.4
32,0.0,14322.32,16,11.452380952380953,2,ASD-MTB-FOF008-AHU028,50.18,DIRTY,14321.698600000005,130.0,BLOCKED,14322.32
270,0.0,13405.04,32,14.78,11,ASD-MTB-FOF009-AHU021,30.14,DAMAGED,13405.12220000001,87.0,DAMAGED,13405.04
395,0.0,6209.46,20,20.214285714285715,2,ASD-MTB-FOF009-AHU061,31.88,NOISY,6214.197500000004,0.0,NOISY,6209.46
328,0.0,884.9,18,9.7375,11,ASD-COC-GFL001-AHU096,46.24,DAMAGED,884.8999999999993,24.0,LEAKAGE,884.9
45,0.0,0.0,6,6.344262295081967,2,ASD-COC-GFL002-AHU117,57.18,DIRTY,0.0,12.0,DIRTY,0.0
143,0.0,250.44,8,24.0,7,ASD-COC-TFL002-AHU132,30.53,WARNING,250.43999999999969,39.0,WARNING,250.44
58,0.0,112.0,8,10.482142857142858,4,ASD-COB-GFL018-AHU088,55.88,DIRTY,110.70820000000009,85.0,DAMAGED,112.0
322,0.0,782.4,18,17.522727272727273,11,ASD-COC-GFL002-AHU101,32.24,DAMAGED,782.3999999999999,45.0,DAMAGED,782.4
311,0.0,375.66,10,24.071428571428573,12,ASD-COC-TFL008-AHU151,40.27,DAMAGED,375.6652000000003,24.0,DAMAGED,375.66
63,0.0,2123.76,14,8.5,4,ASD-COA-GFL004-AHU073,33.28,DIRTY,2123.7184000000016,34.0,DIRTY,2123.76
461,0.0,18049.54,34,14.452380952380953,4,ASD-MTB-FOF008-AHU060,31.8,WARNING,18033.555999999986,0.0,WARNING,18049.54
380,0.0,16130.1,48,6.953703703703703,1,ASD-MTB-FOF011-AHU037,36.82,WARNING,16131.496199999985,0.0,WARNING,16130.1
697,0.0,2203.36,66,11.294117647058824,12,ASD-COC-TFL001-AHU127,69.49,NOT WORKING,2203.3599999999947,25.0,NOT WORKING,2203.36
335,0.0,375.66,12,24.071428571428573,1,ASD-COC-TFL008-AHU151,51.03,DAMAGED,375.7370000000003,159.0,DAMAGED,375.66
291,0.0,240.0,12,14.977272727272728,11,LSD-TXP-GFL26A-AHU201,41.95,DAMAGED,240.0,0.0,DAMAGED,240.0
0,0.0,0.0,2,28.666666666666668,8,ASD-MTB-GFL008-AHU006,68.96,DAMAGED,0.0,343.0,LEAKAGE,0.0
356,0.0,20776.88,46,8.7,1,ASD-MTB-GFL06A-AHU168,52.79,DIRTY,20777.016799999947,39.0,DIRTY,20776.88
19,0.0,3174.66,6,25.357142857142858,6,ASD-COB-SFL016-AHU093,36.12,DIRTY,3173.079600000002,0.0,DIRTY,3174.66
17,0.0,8743.56,12,13.37037037037037,2,ASD-MTB-FOF021-AHU050,34.97,DIRTY,8742.757200000011,0.0,DIRTY,8743.56
324,0.0,3266.08,22,13.56,12,ASD-COC-GFL003-AHU103,43.87,DAMAGED,3266.079999999999,34.0,DAMAGED,3266.08
26,0.0,12199.57,11,11.452380952380953,2,ASD-MTB-FOF008-AHU028,44.31,DIRTY,12209.911099999983,0.0,DIRTY,12199.57
209,0.0,1829.12,10,29.27777777777778,11,ASD-COA-BAS004-AHU182,51.06,DAMAGED,1828.9859999999974,47.0,DAMAGED,1829.12
316,0.0,976.96,14,27.821428571428573,12,ASD-COC-TFL001-AHU155,36.34,DAMAGED,976.9965000000016,239.0,DAMAGED,976.96
297,0.0,25701.02,51,4.8359375,1,ASD-COB-GFL18A-AHU191,30.49,DIRTY,25691.572799999994,0.0,DIRTY,25701.02
546,0.0,1920.64,30,20.83333333333333,7,ASD-COC-GFL002-AHU100,47.38,DAMAGED,1920.640000000004,63.0,DAMAGED,1920.64
545,0.0,2344.0,22,25.83333333333333,7,ASD-COC-TFL006-AHU164,52.72,DAMAGED,2344.032,10.0,NOT WORKING,2344.0
107,0.0,1689.4,7,29.27777777777778,7,ASD-COA-BAS004-AHU182,38.72,DIRTY,1690.3983999999994,0.0,NOISY,1689.4
326,0.0,2034.6,17,15.875,3,ASD-MTB-GFL022-AHU010,30.98,DIRTY,2035.9718999999982,0.0,DIRTY,2034.6
511,0.0,21004.96,44,14.78,7,ASD-MTB-FOF009-AHU021,47.84,DIRTY,21003.724399999996,109.0,DIRTY,21004.96
33,0.0,0.0,4,27.821428571428573,2,ASD-COC-TFL001-AHU155,49.3,DAMAGED,0.0,118.0,DAMAGED,0.0
453,0.0,0.0,14,18.4,5,ASD-COC-GFL005-AHU107,36.83,DAMAGED,0.0,24.0,NOT WORKING,0.0
0,0.0,0.0,2,29.77777777777778,1,ASD-COC-GFL006-AHU108,56.85,DAMAGED,0.0,55.0,DIRTY,0.0
341,0.0,1713.72,30,14.041666666666666,12,ASD-COC-TFL004-AHU140,45.86,DIRTY,1713.625400000001,216.0,DAMAGED,1713.72
533,0.0,18126.6,56,10.818181818181818,8,ASD-MTB-GFL007-AHU001,33.26,DIRTY,18128.216800000024,36.0,WATER LEAKAGE,18126.6
394,0.0,5245.36,24,15.826086956521738,3,ASD-COC-GFL006-AHU109,32.92,DAMAGED,5245.379299999991,107.0,DAMAGED,5245.36
654,0.0,81802.2,80,7.269230769230769,12,ASD-MTB-GFL06A-AHU171,32.08,DAMAGED,81824.24580000008,16.0,DAMAGED,81802.2
817,0.0,61804.08,106,7.481481481481482,4,ASD-COC-GFL003-AHU120,34.51,DIRTY,61807.56030000005,1.0,DIRTY,61804.08
242,0.0,5739.0,12,24.40909090909091,10,ASD-COB-GFL017-AHU079,62.53,DIRTY,5738.78,82.0,DIRTY,5739.0
263,0.0,12078.24,20,12.916666666666666,10,ASD-MTB-FOF008-AHU020,34.14,NOT WORKING,12078.652199999993,0.0,DIRTY,12078.24
579,0.0,49069.88,68,9.743589743589745,8,ASD-COB-GFL018-AHU084,36.91,DIRTY,49069.577999999914,18.0,DIRTY,49069.88
267,0.0,0.0,8,17.333333333333332,11,ASD-COC-GFL008-AHU111,45.8,DAMAGED,0.0,9.0,DAMAGED,0.0
423,0.0,31639.52,40,11.155172413793103,3,ASD-MTB-FOF024-AHU194,62.1,DIRTY,31639.226000000013,27.0,DIRTY,31639.52
365,0.0,2575.52,24,15.5,1,ASD-COC-TFL002-AHU134,49.95,DAMAGED,2575.509999999995,5.0,LEAKAGE,2575.52
104,0.0,2347.2,12,12.98148148148148,5,ASD-COA-GFL003-AHU183,46.6,DIRTY,2346.3608000000036,5.0,WARNING,2347.2
297,0.0,422.08,12,26.20833333333333,11,ASD-COC-TFL003-AHU136,57.89,DAMAGED,422.13800000000106,5.0,NOT WORKING,422.08
370,0.0,0.0,12,23.607142857142858,1,ASD-COC-TFL005-AHU162,79.2,DAMAGED,0.0,116.0,DAMAGED,0.0
577,0.0,45124.26,86,7.688888888888889,9,ASD-MTB-FOF021-AHU038,30.86,DIRTY,45124.51629999989,53.0,DAMAGED,45124.26
483,0.0,1655.6799999999998,26,20.25,5,ASD-COC-TFL006-AHU147,47.33,DAMAGED,1655.4999999999968,89.0,DAMAGED,1655.6799999999998
394,0.0,4126.4,16,30.33333333333333,4,ASD-LOU-QA1-AHU002,33.06,DAMAGED,4124.545300000001,121.0,DAMAGED,4126.4
441,0.0,44296.72,50,9.0875,4,ASD-MTB-FOF021-AHU185,47.97,DIRTY,44298.83780000003,100.0,DIRTY,44296.72
494,0.0,4071.72,28,19.964285714285715,7,ASD-COB-APR-AHU094,30.06,DAMAGED,4072.555499999993,71.0,NOT WORKING,4071.72
267,0.0,352.0,6,34.611111111111114,10,ASD-COB-BAS17A-AHU190,74.82,LEAKAGE,352.0014,0.0,DAMAGED,352.0
448,0.0,1920.64,20,20.83333333333333,4,ASD-COC-GFL002-AHU100,32.42,DAMAGED,1920.640000000004,14.0,DAMAGED,1920.64
421,0.0,1951.88,38,11.294117647058824,3,ASD-COC-TFL001-AHU127,38.81,DAMAGED,1950.3506000000023,28.0,DAMAGED,1951.88
58,0.0,0.0,6,20.25,3,ASD-COC-TFL006-AHU147,84.26,DAMAGED,0.0,43.0,DAMAGED,0.0
496,0.0,375.66,16,24.071428571428573,6,ASD-COC-TFL008-AHU151,54.97,DAMAGED,375.67040000000037,57.0,DAMAGED,375.66
524,0.0,26149.36,48,11.181818181818182,6,ASD-COC-GFL003-AHU102,31.93,DIRTY,26149.163000000015,7.0,DIRTY,26149.36
47,0.0,0.0,4,15.5,2,ASD-COC-TFL002-AHU134,55.39,DAMAGED,0.0,30.0,DAMAGED,0.0
95,0.0,1633.44,12,15.958333333333334,4,ASD-COC-GFL004-AHU104,61.09,DIRTY,1633.5535000000016,75.0,DAMAGED,1633.44
478,0.0,0.0,10,31.0,5,ASD-COC-TFL003-AHU158,62.24,DAMAGED,0.0,54.0,DAMAGED,0.0
0,0.0,0.0,2,15.958333333333334,1,ASD-COC-GFL004-AHU104,39.74,DIRTY,0.0,24.0,DIRTY,0.0
140,0.0,1868.92,18,5.768115942028985,6,ASD-COC-GFL008-AHU116,31.09,WARNING,1867.8356999999999,5.0,DIRTY,1868.92
399,0.0,57059.1,82,6.971698113207547,3,ASD-MTB-FOF009-AHU019,30.35,DIRTY,57053.592799999984,92.0,LEAKAGE,57059.1
181,0.0,60794.58,47,6.933962264150943,7,ASD-MTB-FOF06A-AHU172,34.86,BLOCKED,60844.683299999975,0.0,BLOCKED,60794.58
370,0.0,478.7,15,21.571428571428573,2,ASD-COC-TFL005-AHU143,53.33,WARNING,478.74759999999964,0.0,WARNING,478.7
633,0.0,8067.679999999999,48,13.56,10,ASD-COC-GFL003-AHU103,30.54,DAMAGED,8064.0089000000025,0.0,DAMAGED,8067.679999999999
120,0.0,9992.9,7,26.25,9,ASD-MTB-FOF024-AHU053,71.03,WARNING,9994.139699999998,0.0,WARNING,9992.9
325,0.0,512.6,22,12.36,1,ASD-COC-TFL001-AHU129,57.35,DAMAGED,512.5484999999991,97.0,DAMAGED,512.6
379,0.0,28859.64,49,9.59722222222222,3,ASD-COB-GFL018-AHU080,74.73,DIRTY,28877.56619999997,0.0,DIRTY,28859.64
77,0.0,3796.68,14,12.305555555555555,11,ASD-MTB-GFL07A-AHU177,42.96,DAMAGED,3796.5200999999947,5.0,DAMAGED,3796.68
303,0.0,3125.08,22,11.5625,11,LSD-VCN-FFL-AHU199,35.69,DAMAGED,3125.3024999999975,5.0,DAMAGED,3125.08
431,0.0,5764.72,17,28.666666666666668,11,ASD-MTB-GFL008-AHU006,44.06,DIRTY,5764.42660000001,0.0,DIRTY,5764.72
498,0.0,2045.36,18,29.57692307692308,5,ASD-COC-GFL005-AHU106,47.55,DAMAGED,2045.2518999999963,3.0,NOT WORKING,2045.36
309,0.0,0.0,20,19.964285714285715,1,ASD-COB-APR-AHU094,78.78,DIRTY,0.0,46.0,NOT WORKING,0.0
334,0.0,5295.48,22,12.225806451612904,12,ASD-COC-GFL001-AHU099,47.63,DAMAGED,5295.584999999993,1.0,DIRTY,5295.48
264,0.0,21439.08,28,12.98148148148148,11,ASD-COA-GFL003-AHU183,68.0,DAMAGED,21439.749700000026,100.0,DIRTY,21439.08
19,0.0,7452.18,18,10.818181818181818,3,ASD-MTB-GFL007-AHU001,30.65,DIRTY,7449.601699999992,47.0,DIRTY,7452.18
264,0.0,12694.8,41,6.627118644067797,10,ASD-COB-BAS17A-AHU205,39.19,DIRTY,12696.57450000001,0.0,DIRTY,12694.8
88,0.0,0.0,6,14.977272727272728,4,LSD-TXP-GFL26A-AHU201,53.96,DIRTY,0.0,35.0,DIRTY,0.0
0,0.0,0.0,2,19.384615384615383,1,ASD-COC-TFL008-AHU154,38.39,NOT WORKING,0.0,28.0,DAMAGED,0.0
302,0.0,782.4,14,17.522727272727273,11,ASD-COC-GFL002-AHU101,44.19,DAMAGED,782.3999999999999,1.0,DAMAGED,782.4
724,0.0,20993.75,38,18.973684210526315,12,ASD-MTB-FOF010-AHU046,40.16,DAMAGED,21000.001999999982,0.0,WARNING,20993.75
361,0.0,26967.0,47,10.984848484848484,12,ASD-MTB-FOF011-AHU027,34.62,WARNING,26958.421399999963,0.0,WARNING,26967.0
559,0.0,422.08,18,26.20833333333333,7,ASD-COC-TFL003-AHU136,30.5,DAMAGED,422.288600000001,72.0,DAMAGED,422.08
502,0.0,2045.36,20,29.57692307692308,6,ASD-COC-GFL005-AHU106,46.19,DAMAGED,2045.436099999996,99.0,DAMAGED,2045.36
257,0.0,13060.6,23,11.75,9,ASD-MTB-FOF010-AHU026,33.13,DIRTY,13065.774300000006,0.0,DIRTY,13060.6
509,0.0,19376.66,35,18.973684210526315,5,ASD-MTB-FOF010-AHU046,47.48,DIRTY,19381.965899999977,0.0,DIRTY,19376.66
0,0.0,0.0,2,21.03333333333333,1,ASD-COC-TFL005-AHU144,38.23,DAMAGED,0.0,40.0,DAMAGED,0.0
292,0.0,1829.12,14,29.27777777777778,1,ASD-COA-BAS004-AHU182,66.82,DAMAGED,1829.2309999999975,118.0,DIRTY,1829.12
452,0.0,42.0,14,20.36842105263158,5,ASD-COC-GFL001-AHU098,41.17,DAMAGED,42.0,7.0,LEAKAGE,42.0
269,0.0,1362.12,15,13.148148148148149,11,ASD-COC-GFL005-AHU114,44.67,DIRTY,1356.811200000001,0.0,DIRTY,1362.12
9,0.0,12201.54,15,9.895833333333334,2,ASD-MTB-FOF024-AHU049,43.06,DIRTY,12210.161299999983,0.0,DIRTY,12201.54
289,0.0,26228.52,40,10.5,11,ASD-MTB-FOF021-AHU048,37.52,NOT WORKING,26229.25740000002,157.0,DAMAGED,26228.52
317,0.0,24968.9,64,5.140845070422535,12,ASD-MTB-FOF008-AHU014,51.44,DIRTY,24968.899999999954,3.0,NOT WORKING,24968.9
370,0.0,0.0,14,29.77777777777778,1,ASD-COC-GFL006-AHU108,68.84,DAMAGED,0.0,42.0,DAMAGED,0.0
107,0.0,3206.4,10,30.33333333333333,7,ASD-LOU-QA1-AHU002,40.05,DIRTY,3207.9068000000007,269.0,DIRTY,3206.4
44,0.0,128.73000000000002,4,9.36904761904762,4,ASD-COB-AM5-AHU01,41.07,DIRTY,129.34379999999982,0.0,DIRTY,128.73000000000002
579,0.0,42325.8,36,13.357142857142858,8,ASD-MTB-FOF06A-AHU173,35.77,DAMAGED,42327.13059999993,7.0,DAMAGED,42325.8
312,0.0,36352.24,56,7.819148936170213,11,ASD-MTB-FOF010-AHU036,37.47,WARNING,36340.475399999996,71.0,WARNING,36352.24
0,0.0,857.12,3,20.23076923076923,7,ASD-COC-TFL002-AHU156,50.59,WARNING,855.8573999999988,0.0,WARNING,857.12
214,0.0,0.0,6,29.77777777777778,8,ASD-COC-GFL006-AHU108,44.65,DAMAGED,0.0,86.0,DAMAGED,0.0
393,0.0,1920.64,18,20.83333333333333,2,ASD-COC-GFL002-AHU100,43.89,DAMAGED,1920.633000000004,54.0,LEAKAGE,1920.64
735,0.0,44738.52,66,11.181818181818182,1,ASD-COC-GFL003-AHU102,33.66,DAMAGED,44748.500499999915,19.0,DIRTY,44738.52
186,0.0,823.44,12,16.55263157894737,8,LSD-PMS-BUI-AHU203,33.52,DAMAGED,823.5780000000012,49.0,BLOCKED,823.44
356,0.0,4514.4,24,15.958333333333334,1,ASD-COC-GFL004-AHU104,72.24,DIRTY,4515.741999999996,0.0,DIRTY,4514.4
314,0.0,21196.56,62,6.427083333333333,11,ASD-MTB-FOF011-AHU045,32.17,DIRTY,21198.77290000003,3.0,DIRTY,21196.56
452,0.0,41950.46,38,11.452380952380953,4,ASD-MTB-FOF008-AHU028,73.84,DIRTY,41951.574000000044,33.0,NOISY,41950.46
340,0.0,2220.48,28,14.607142857142858,8,ASD-COC-TFL004-AHU141,36.84,DIRTY,2220.4738000000034,74.0,DAMAGED,2220.48
290,0.0,3321.2,20,19.384615384615383,11,ASD-COC-TFL008-AHU154,52.88,DAMAGED,3321.095600000004,33.0,DIRTY,3321.2
545,0.0,1172.0,20,23.607142857142858,7,ASD-COC-TFL005-AHU162,30.86,DAMAGED,1172.0,4.0,NOT WORKING,1172.0
335,0.0,5295.48,24,12.225806451612904,12,ASD-COC-GFL001-AHU099,51.56,DAMAGED,5295.584999999993,28.0,DAMAGED,5295.48
414,0.0,2608.0,30,9.534883720930232,2,LSD-VCN-FFL-AHU198,30.76,DIRTY,2608.0,28.0,DIRTY,2608.0
267,0.0,23356.5,37,9.59722222222222,11,ASD-COB-GFL018-AHU080,30.84,DAMAGED,23371.067999999974,0.0,DAMAGED,23356.5
200,0.0,227.74,10,27.318181818181817,7,ASD-COC-TFL003-AHU138,38.88,DIRTY,227.64040000000023,0.0,DIRTY,227.74
