Asset Age,Time Since Last Maintenance,Total Spare Parts Cost,Failure Count,Avg Time Between Maintenance,Month,Asset Number,Predicted Time to Next Failure,Predicted Failure Type,Predicted Cost,Actual Time to Next Failure,Actual Failure Type,Actual Cost
23,0.0,12517.5,27,3.05078125,1,ASD-MTB-FOF010-AHU040,0.41,DAMAGED,12519.651700000006,0.0,DAMAGED,12517.5
585,6.0,34431.74,177,2.9299065420560746,8,ASD-MTB-GFL007-AHU003,0.0,WARNING,34439.7283,0.0,DAMAGED,34431.74
532,3.0,3199.42,127,1.9230769230769231,6,ASD-MTB-FOF011-AHU043,0.0,NOT WORKING,3199.420000000002,0.0,NOT WORKING,3199.42
53,0.0,733.28,5,26.75,6,ASD-COC-TFL004-AHU161,25.72,DIRTY,733.4371999999992,0.0,DIRTY,733.28
134,17.0,16393.52,33,4.128865979381444,5,ASD-MTB-FOF021-AHU054,0.0,NOISY,16391.654199999994,0.0,WARNING,16393.52
200,12.0,11107.6,35,5.551724137931035,8,ASD-MTB-FOF021-AHU056,0.0,WARNING,11114.481000000002,0.0,WARNING,11107.6
304,0.0,416.16,11,16.625,1,LSD-BSP-GFL23A-AHU200,26.28,DIRTY,419.5004000000005,0.0,DIRTY,416.16
293,0.0,3395.2,20,11.666666666666666,11,ASD-COC-TFL005-AHU145,11.71,DIRTY,3395.520800000003,0.0,DIRTY,3395.2
59,0.0,2188.33,14,9.90277777777778,3,ASD-MTB-FOF024-AHU196,16.36,NOISY,2189.078499999998,0.0,NOISY,2188.33
540,0.0,4150.48,30,16.625,9,LSD-BSP-GFL23A-AHU200,11.5,DAMAGED,4148.086000000003,0.0,DAMAGED,4150.48
586,0.0,16102.37,53,9.36904761904762,9,ASD-COB-AM5-AHU01,2.24,DAMAGED,16103.9043,0.0,DAMAGED,16102.37
365,28.0,2574.08,19,25.33333333333333,1,ASD-COC-TFL006-AHU150,0.0,DAMAGED,2574.1985999999947,0.0,DAMAGED,2574.08
347,5.0,2547.9,53,1.9230769230769231,12,ASD-MTB-FOF011-AHU043,0.0,NOT WORKING,2547.899999999996,0.0,NOT WORKING,2547.9
489,0.0,71832.31999999999,35,11.814814814814817,10,ASD-MTB-FOF06A-AHU174,3.97,DAMAGED,71809.17599999995,0.0,DAMAGED,71832.31999999999
539,0.0,83257.0,89,5.921875,7,ASD-COB-GFL020-AHU082,5.37,DIRTY,83372.20759999985,0.0,DIRTY,83257.0
517,3.0,2754.72,103,4.735294117647059,7,ASD-LOU-QA2-AHU001,0.0,NOT WORKING,2754.7199999999993,0.0,NOT WORKING,2754.72
820,0.0,24203.06,350,1.9230769230769231,4,ASD-MTB-FOF011-AHU043,0.01,NOT WORKING,24203.060000000045,0.0,NOT WORKING,24203.06
617,0.0,15965.8,154,3.852564102564103,10,ASD-MTB-FOF009-AHU017,0.53,NOT WORKING,15964.830800000023,0.0,NOISY,15965.8
326,0.0,16755.3,45,5.768115942028985,12,ASD-COC-GFL008-AHU116,6.17,WARNING,16756.423300000013,0.0,WARNING,16755.3
629,0.0,49515.6,99,5.6454545454545455,10,ASD-MTB-FOF010-AHU044,0.82,DAMAGED,49508.4658,0.0,DAMAGED,49515.6
295,67.0,12159.36,29,7.481481481481482,11,ASD-COC-GFL003-AHU120,0.0,NOT WORKING,12156.9935,0.0,WARNING,12159.36
19,19.0,0.0,3,23.607142857142858,1,ASD-COC-TFL005-AHU162,0.0,DAMAGED,0.0,0.0,DIRTY,0.0
539,0.0,22903.44,48,8.894736842105264,6,ASD-COB-GFL18A-AHU192,12.71,DIRTY,22903.629599999957,0.0,DIRTY,22903.44
391,0.0,3346.4,14,30.33333333333333,4,ASD-LOU-QA1-AHU002,29.71,DAMAGED,3342.7698000000005,3.0,DAMAGED,3346.4
51,0.0,3892.76,17,5.044303797468355,3,ASD-COA-GFL001-AHU066,6.34,DIRTY,3893.2217999999957,0.0,DIRTY,3892.76
625,0.0,42554.16,73,7.481481481481482,9,ASD-COC-GFL003-AHU120,5.58,DAMAGED,42561.49240000002,0.0,DAMAGED,42554.16
190,0.0,10214.16,32,8.7,7,ASD-MTB-GFL06A-AHU168,3.96,DIRTY,10209.608099999996,0.0,DIRTY,10214.16
273,15.0,4980.18,41,7.888888888888889,10,ASD-COA-GFL002-AHU067,0.0,DAMAGED,4968.499,0.0,DIRTY,4980.18
249,0.0,20128.14,27,6.368421052631579,9,ASD-MTB-GFL06A-AHU170,3.23,DIRTY,20121.38680000001,0.0,DIRTY,20128.14
588,0.0,38874.83,73,7.4222222222222225,9,ASD-MTB-FOF024-AHU057,1.54,DIRTY,38874.11230000001,0.0,DIRTY,38874.83
0,,0.0,1,26.75,1,ASD-COC-TFL003-AHU137,0.0,DAMAGED,0.0,0.0,DAMAGED,0.0
14,0.0,0.0,4,7.888888888888889,1,ASD-COA-GFL002-AHU067,26.59,DIRTY,0.0,11.0,DIRTY,0.0
0,0.0,0.0,2,17.522727272727273,1,ASD-COC-GFL002-AHU101,28.27,DIRTY,0.0,20.0,LEAKAGE,0.0
626,0.0,27686.17,52,10.984848484848484,9,ASD-MTB-FOF011-AHU027,1.06,DIRTY,27686.396599999975,0.0,DIRTY,27686.17
583,0.0,50241.52,72,8.63953488372093,8,ASD-COC-GFL008-AHU115,16.52,DIRTY,50239.94879999993,11.0,DIRTY,50241.52
155,0.0,1901.88,6,13.409090909090908,7,ASD-MTB-FOF021-AHU187,9.32,WARNING,1905.2945999999984,0.0,WARNING,1901.88
304,10.0,26458.26,73,3.0992063492063493,11,ASD-MTB-FOF010-AHU042,0.0,NOT WORKING,26458.204799999963,0.0,NOT WORKING,26458.26
467,0.0,25132.5,97,5.044303797468355,4,ASD-COA-GFL001-AHU066,0.33,NOISY,25132.374200000006,0.0,NOISY,25132.5
287,0.0,1818.84,18,11.5625,10,LSD-VCN-FFL-AHU199,15.94,DIRTY,1818.752000000001,0.0,DIRTY,1818.84
290,0.0,18496.8,44,5.202702702702703,11,ASD-COA-GFL003-AHU184,8.16,DAMAGED,18498.779400000014,0.0,NOT WORKING,18496.8
759,1.0,19258.34,261,1.9230769230769231,2,ASD-MTB-FOF011-AHU043,0.0,NOT WORKING,19258.340000000033,0.0,NOT WORKING,19258.34
53,0.0,781.5,9,5.2611940298507465,3,ASD-COA-GFL003-AHU072,0.46,DIRTY,782.5160000000001,0.0,DIRTY,781.5
654,1.0,16118.34,179,1.9230769230769231,10,ASD-MTB-FOF011-AHU043,0.0,NOT WORKING,16118.34000000002,0.0,NOT WORKING,16118.34
0,,0.0,1,24.5,4,ASD-LOU-QA1-AHU003,0.0,DIRTY,0.0,0.0,DAMAGED,0.0
538,28.0,3923.46,65,8.777777777777779,7,ASD-COB-GFL016-AHU091,0.0,WARNING,3929.496999999997,0.0,WARNING,3923.46
0,,520.0,1,8.340909090909092,1,ASD-COA-GFL003-AHU064,0.0,DIRTY,519.9725999999998,0.0,DAMAGED,520.0
477,2.0,35447.28,103,4.284090909090909,5,ASD-MTB-FOF011-AHU041,0.0,DAMAGED,35446.69119999993,0.0,DAMAGED,35447.28
63,0.0,700.14,12,7.888888888888889,3,ASD-COA-GFL002-AHU067,3.01,BLOCKED,699.9354000000001,0.0,BLOCKED,700.14
9,0.0,10711.22,13,9.895833333333334,2,ASD-MTB-FOF024-AHU049,22.87,DIRTY,10712.6271,0.0,DIRTY,10711.22
605,2.0,44018.32,137,4.284090909090909,9,ASD-MTB-FOF011-AHU041,0.0,NOT WORKING,44031.311100000006,0.0,WARNING,44018.32
264,0.0,21204.47,76,5.044303797468355,10,ASD-COA-GFL001-AHU066,5.33,DIRTY,21205.8376,0.0,DIRTY,21204.47
539,12.0,16157.64,179,2.596296296296296,7,ASD-MTB-GFL-AHU204,0.0,WARNING,16159.455599999988,0.0,WARNING,16157.64
651,0.0,43378.84,116,5.551724137931035,10,ASD-MTB-FOF021-AHU056,0.52,DIRTY,43387.50170000001,5.0,DIRTY,43378.84
143,0.0,227.74,5,22.6,7,ASD-COC-TFL002-AHU131,10.11,WARNING,227.8101000000001,0.0,WARNING,227.74
630,0.0,29373.24,82,8.25,10,ASD-COB-GFL020-AHU087,5.31,DIRTY,29374.66880000005,27.0,DIRTY,29373.24
122,0.0,4477.5,18,9.743589743589745,5,ASD-COB-GFL018-AHU084,25.3,NOISY,4478.196899999996,0.0,NOISY,4477.5
356,8.0,5800.7,37,8.25,1,ASD-COB-GFL020-AHU087,0.0,DIRTY,5800.5916000000025,0.0,DIRTY,5800.7
415,0.0,30771.24,86,3.0992063492063493,2,ASD-MTB-FOF010-AHU042,6.36,DAMAGED,30772.377999999993,0.0,DAMAGED,30771.24
685,0.0,81907.18,130,5.202702702702703,12,ASD-COA-GFL003-AHU184,11.94,DIRTY,81905.0803999999,0.0,DIRTY,81907.18
0,,0.0,1,12.916666666666666,1,ASD-MTB-FOF008-AHU020,0.0,DIRTY,0.0,0.0,WATER LEAKAGE,0.0
50,0.0,3152.53,27,2.596296296296296,3,ASD-MTB-GFL-AHU204,2.44,WARNING,3152.6819000000028,0.0,WARNING,3152.53
143,0.0,28525.98,42,4.9125,6,ASD-MTB-FOF008-AHU030,23.68,DAMAGED,28530.070200000024,61.0,DAMAGED,28525.98
494,0.0,36177.56,146,2.815217391304348,5,ASD-MTB-FOF024-AHU055,2.92,NOT WORKING,36177.390800000045,0.0,NOT WORKING,36177.56
73,0.0,16445.55,19,6.329787234042553,4,ASD-MTB-FOF011-AHU023,0.0,DIRTY,16438.77220000001,0.0,DIRTY,16445.55
46,0.0,2352.04,12,8.7,3,ASD-MTB-GFL06A-AHU168,24.86,BLOCKED,2350.382400000002,0.0,BLOCKED,2352.04
484,0.0,9339.26,26,16.416666666666668,7,ASD-COC-GFL008-AHU125,5.56,DAMAGED,9339.468699999996,0.0,DAMAGED,9339.26
472,39.0,3457.29,31,10.482142857142858,5,ASD-COB-GFL018-AHU088,0.0,DIRTY,3457.3255000000026,0.0,DIRTY,3457.29
416,0.0,16231.88,28,12.916666666666666,3,ASD-MTB-FOF008-AHU020,17.23,DAMAGED,16229.407399999998,77.0,DAMAGED,16231.88
76,0.0,8968.42,14,8.320512820512821,3,ASD-MTB-FOF011-AHU033,11.63,DIRTY,8963.969299999999,0.0,DIRTY,8968.42
147,0.0,3356.28,12,12.225806451612904,5,ASD-COC-GFL001-AHU099,27.24,DIRTY,3357.2872000000043,30.0,DAMAGED,3356.28
592,0.0,7817.78,56,5.607142857142857,10,ASD-COC-GFL005-AHU124,3.48,DAMAGED,7819.575200000001,0.0,DAMAGED,7817.78
302,0.0,23599.98,98,2.9299065420560746,11,ASD-MTB-GFL007-AHU003,5.08,DAMAGED,23611.282899999987,10.0,DAMAGED,23599.98
85,58.0,0.0,9,9.534883720930232,4,LSD-VCN-FFL-AHU198,0.0,DIRTY,0.0,0.0,DIRTY,0.0
605,0.0,5154.24,40,12.78125,8,ASD-MTB-GFL009-AHU007,4.44,DAMAGED,5160.249099999996,32.0,DAMAGED,5154.24
463,0.0,29919.78,53,6.339622641509434,4,ASD-COA-GFL004-AHU070,0.35,DAMAGED,29927.224800000015,0.0,DAMAGED,29919.78
251,0.0,25160.04,33,6.339622641509434,9,ASD-COA-GFL004-AHU070,15.34,DIRTY,25162.604900000013,0.0,DIRTY,25160.04
559,0.0,23532.56,86,6.627118644067797,8,ASD-COB-BAS17A-AHU205,3.76,DAMAGED,23524.87859999999,0.0,DAMAGED,23532.56
458,0.0,1174.5,25,4.6506849315068495,9,ASD-MTB-GFL008-AHU008,1.1,DAMAGED,1174.1554000000003,0.0,DAMAGED,1174.5
269,5.0,25961.42,41,7.1625,11,ASD-MTB-FOF008-AHU034,0.0,DAMAGED,25964.428399999964,0.0,DAMAGED,25961.42
429,22.0,64319.28,79,5.921875,3,ASD-COB-GFL020-AHU082,0.0,DIRTY,64343.834500000004,0.0,DIRTY,64319.28
313,0.0,54575.93,71,6.971698113207547,12,ASD-MTB-FOF009-AHU019,11.09,WARNING,54579.00070000001,0.0,WARNING,54575.93
228,0.0,20048.61,35,7.1625,9,ASD-MTB-FOF008-AHU034,0.91,WARNING,20060.327899999997,0.0,WARNING,20048.61
421,0.0,10737.62,94,3.852564102564103,4,ASD-MTB-FOF009-AHU017,0.94,WARNING,10732.916800000006,29.0,WARNING,10737.62
552,0.0,9511.5,54,10.482142857142858,8,ASD-COB-GFL018-AHU088,26.24,DAMAGED,9511.5528,28.0,DAMAGED,9511.5
488,0.0,50916.48,98,5.298611111111111,5,ASD-COC-GFL003-AHU119,1.6,DIRTY,50928.051000000065,27.0,DIRTY,50916.48
623,18.0,50729.64,141,3.0992063492063493,9,ASD-MTB-FOF010-AHU042,0.0,NOT WORKING,50728.08799999998,0.0,NOT WORKING,50729.64
26,0.0,7428.67,9,11.452380952380953,2,ASD-MTB-FOF008-AHU028,22.98,DIRTY,7425.360499999996,0.0,DIRTY,7428.67
482,0.0,112265.83,82,6.933962264150943,5,ASD-MTB-FOF06A-AHU172,4.85,NOT WORKING,110245.73290000003,0.0,NOT WORKING,112265.83
418,0.0,11185.42,117,3.946236559139785,3,ASD-MTB-FOF008-AHU016,0.66,WARNING,11163.3067,0.0,WARNING,11185.42
696,0.0,6452.96,42,17.333333333333332,1,ASD-COC-GFL008-AHU111,9.32,DIRTY,6450.656200000002,40.0,DIRTY,6452.96
510,0.0,46362.02,84,6.368421052631579,6,ASD-MTB-GFL06A-AHU170,5.89,DIRTY,46361.44489999997,12.0,NOT WORKING,46362.02
687,0.0,34518.46,52,13.648148148148149,1,ASD-MTB-FOF07A-AHU179,11.86,DAMAGED,34527.850299999984,0.0,DAMAGED,34518.46
4,4.0,4617.19,5,6.329787234042553,2,ASD-MTB-FOF011-AHU023,0.0,DIRTY,4619.994999999994,0.0,DIRTY,4617.19
262,0.0,19462.37,66,2.815217391304348,9,ASD-MTB-FOF024-AHU055,3.61,WARNING,19458.19999999998,0.0,WARNING,19462.37
416,35.0,30399.48,83,4.284090909090909,3,ASD-MTB-FOF011-AHU041,0.0,NOT WORKING,30399.683600000004,0.0,NOISY,30399.48
841,0.0,24374.9,104,7.971153846153846,4,ASD-COA-GFL003-AHU074,10.08,NOISY,24344.7874,0.0,NOISY,24374.9
249,0.0,3187.92,30,7.947368421052632,10,ASD-MTB-FOF009-AHU035,5.87,DAMAGED,3186.063800000001,0.0,DAMAGED,3187.92
559,0.0,7586.2,51,5.607142857142857,9,ASD-COC-GFL005-AHU124,3.19,DAMAGED,7587.344899999992,0.0,DAMAGED,7586.2
681,0.0,28086.3,29,20.38888888888889,1,ASD-MTB-FOF07A-AHU180,7.41,DAMAGED,28098.52179999999,0.0,DAMAGED,28086.3
0,0.0,6483.349999999999,3,4.746753246753247,2,ASD-MTB-GFL06A-AHU169,6.95,WARNING,6481.824600000002,0.0,WARNING,6483.349999999999
655,0.0,7958.0,33,19.25,10,ASD-MTB-FOF024-AHU197,13.3,DIRTY,7962.342399999989,0.0,DIRTY,7958.0
50,0.0,1778.91,11,8.25,3,ASD-COB-GFL020-AHU087,4.65,DIRTY,1778.9520999999988,0.0,DIRTY,1778.91
259,12.0,24968.9,59,5.140845070422535,10,ASD-MTB-FOF008-AHU014,0.0,DIRTY,24968.734999999953,0.0,DIRTY,24968.9
449,32.0,2062.08,13,20.38888888888889,5,ASD-MTB-FOF07A-AHU180,0.0,DAMAGED,2061.9455999999964,0.0,NOT WORKING,2062.08
565,0.0,21470.24,118,4.404109589041096,7,ASD-MTB-FOF008-AHU206,3.41,DAMAGED,21472.95060000001,0.0,DAMAGED,21470.24
259,0.0,17315.739999999998,37,11.078125,9,ASD-MTB-FOF010-AHU024,7.87,NOT WORKING,17318.978700000025,0.0,NOT WORKING,17315.739999999998
0,,0.0,1,20.25,1,ASD-COC-TFL006-AHU147,0.0,NOISY,0.0,0.0,WARNING,0.0
577,0.0,873.96,26,14.977272727272728,8,LSD-TXP-GFL26A-AHU201,5.29,DIRTY,870.2495999999996,0.0,DIRTY,873.96
289,0.0,12747.7,113,2.596296296296296,10,ASD-MTB-GFL-AHU204,5.35,WARNING,12750.227900000004,0.0,WARNING,12747.7
416,0.0,23037.47,66,5.642857142857143,2,ASD-COA-GFL001-AHU065,2.03,WARNING,23039.84340000001,0.0,WARNING,23037.47
533,0.0,3196.68,118,4.735294117647059,8,ASD-LOU-QA2-AHU001,0.08,WARNING,3199.7320000000013,0.0,WARNING,3196.68
339,0.0,2547.9,50,1.9230769230769231,12,ASD-MTB-FOF011-AHU043,8.19,NOT WORKING,2547.899999999996,3.0,NOT WORKING,2547.9
269,84.0,1117.8,13,13.148148148148149,11,ASD-COC-GFL005-AHU114,0.0,DIRTY,1117.852300000001,0.0,DIRTY,1117.8
583,0.0,41778.36,91,6.344262295081967,8,ASD-COC-GFL002-AHU117,3.31,DIRTY,41778.95880000007,0.0,DIRTY,41778.36
264,45.0,24978.01,37,10.984848484848484,9,ASD-MTB-FOF011-AHU027,0.0,DIRTY,24974.3045,0.0,DIRTY,24978.01
394,0.0,23092.5,90,5.044303797468355,2,ASD-COA-GFL001-AHU066,21.15,DIRTY,23093.11830000004,16.0,NOISY,23092.5
269,0.0,25961.42,42,7.1625,11,ASD-MTB-FOF008-AHU034,16.69,DAMAGED,25963.101899999965,17.0,DAMAGED,25961.42
183,0.0,9538.66,20,6.906976744186046,12,ASD-COB-GFL017-AHU085,12.18,DIRTY,9539.29570000001,17.0,DIRTY,9538.66
479,0.0,16860.719999999998,38,11.181818181818182,5,ASD-COC-GFL003-AHU102,7.41,DAMAGED,16860.299799999975,20.0,DAMAGED,16860.719999999998
526,0.0,12553.46,46,10.84722222222222,6,ASD-COB-GFL018-AHU090,16.54,DAMAGED,12553.018799999983,40.0,DIRTY,12553.46
600,0.0,14705.8,148,3.852564102564103,10,ASD-MTB-FOF009-AHU017,1.28,DAMAGED,14706.802500000016,16.0,NOT WORKING,14705.8
448,0.0,33357.76,62,4.8359375,6,ASD-COB-GFL18A-AHU191,4.59,NOT WORKING,33349.55559999999,0.0,NOT WORKING,33357.76
29,29.0,209.58,3,14.452380952380953,2,ASD-MTB-FOF008-AHU060,0.0,DIRTY,209.736,0.0,DIRTY,209.58
215,0.0,14831.72,46,7.159090909090909,9,ASD-MTB-GFL006-AHU002,4.06,WARNING,14824.91320000001,2.0,WARNING,14831.72
736,49.0,3113.08,31,20.36842105263158,2,ASD-COC-GFL001-AHU098,0.0,DAMAGED,3112.282199999999,0.0,DAMAGED,3113.08
185,0.0,4656.24,14,13.357142857142858,7,ASD-MTB-FOF06A-AHU173,14.32,DIRTY,4657.312899999995,60.0,DIRTY,4656.24
461,0.0,5129.36,38,11.666666666666666,5,ASD-COC-TFL005-AHU145,14.76,WARNING,5129.346999999991,19.0,WARNING,5129.36
746,65.0,100923.36,143,5.083333333333333,1,ASD-MTB-FOF009-AHU031,0.0,DAMAGED,101158.77030000003,0.0,DAMAGED,100923.36
657,7.0,0.0,159,3.644329896907216,12,ASD-COA-SFL005-AHU076,0.0,NOT WORKING,0.0,0.0,NOT WORKING,0.0
587,0.0,44502.2,95,5.2611940298507465,8,ASD-COA-GFL003-AHU072,1.7,DAMAGED,44507.12639999995,0.0,DAMAGED,44502.2
255,0.0,9442.62,30,10.0,9,ASD-MTB-FOF011-AHU025,20.68,DIRTY,9432.545299999987,102.0,DIRTY,9442.62
0,0.0,0.0,2,8.777777777777779,2,ASD-COB-GFL016-AHU091,17.32,DIRTY,0.0,30.0,DIRTY,0.0
450,0.0,26178.02,120,2.9299065420560746,4,ASD-MTB-GFL007-AHU003,2.42,DIRTY,26169.201999999976,0.0,DIRTY,26178.02
89,0.0,22782.32,33,7.414634146341464,4,ASD-MTB-FOF010-AHU022,2.77,DIRTY,22781.45170000002,0.0,DIRTY,22782.32
358,0.0,15236.1,42,6.953703703703703,1,ASD-MTB-FOF011-AHU037,7.2,DIRTY,15234.024200000013,0.0,DIRTY,15236.1
263,0.0,42402.8,52,4.746753246753247,11,ASD-MTB-GFL06A-AHU169,23.93,DAMAGED,42402.978799999924,1.0,DIRTY,42402.8
743,0.0,19258.34,247,1.9230769230769231,1,ASD-MTB-FOF011-AHU043,0.71,NOT WORKING,19258.340000000033,0.0,NOT WORKING,19258.34
243,0.0,3110.56,22,14.275,10,ASD-MTB-FOF008-AHU207,11.64,DIRTY,3108.3743999999992,61.0,DAMAGED,3110.56
695,0.0,16632.0,110,5.607142857142857,1,ASD-COC-GFL005-AHU124,3.6,DIRTY,16627.737799999974,10.0,WARNING,16632.0
526,26.0,604.4399999999999,19,22.6,7,ASD-COC-TFL002-AHU131,0.0,DAMAGED,604.404200000001,0.0,DAMAGED,604.4399999999999
532,0.0,45605.48,164,2.815217391304348,6,ASD-MTB-FOF024-AHU055,0.49,DAMAGED,45605.480000000025,7.0,DAMAGED,45605.48
94,0.0,11483.34,44,2.9299065420560746,4,ASD-MTB-GFL007-AHU003,8.91,WARNING,11483.171999999993,0.0,WARNING,11483.34
228,0.0,20875.3,52,5.551724137931035,9,ASD-MTB-FOF021-AHU056,4.29,DIRTY,20868.63359999997,0.0,DAMAGED,20875.3
322,0.0,2547.9,48,1.9230769230769231,11,ASD-MTB-FOF011-AHU043,14.34,NOT WORKING,2547.899999999996,16.0,DAMAGED,2547.9
290,22.0,18496.8,43,5.202702702702703,11,ASD-COA-GFL003-AHU184,0.0,DAMAGED,18499.001800000016,0.0,NOT WORKING,18496.8
134,0.0,16590.32,40,4.284090909090909,5,ASD-MTB-FOF011-AHU041,25.73,WARNING,16589.115700000013,10.0,NOISY,16590.32
95,0.0,7764.129999999999,15,5.6454545454545455,4,ASD-MTB-FOF010-AHU044,7.92,DIRTY,7761.94689999999,0.0,DIRTY,7764.129999999999
278,0.0,1069.68,16,20.25,10,ASD-COC-TFL006-AHU147,15.46,WARNING,1072.081200000001,0.0,WARNING,1069.68
231,0.0,501.92,15,19.21875,10,ASD-COC-TFL004-AHU139,7.67,LEAKAGE,501.9199999999988,0.0,LEAKAGE,501.92
594,0.0,982.08,26,24.0,9,ASD-COC-TFL002-AHU132,2.59,DAMAGED,978.3461000000018,0.0,DAMAGED,982.08
25,0.0,1796.85,13,6.953703703703703,2,ASD-MTB-FOF011-AHU037,3.58,DIRTY,1795.1307999999983,0.0,DIRTY,1796.85
6,0.0,13305.34,7,6.933962264150943,1,ASD-MTB-FOF06A-AHU172,0.49,DIRTY,13306.562300000016,0.0,DIRTY,13305.34
328,55.0,2101.14,17,12.133333333333333,1,ASD-COC-GFL001-AHU097,0.0,DAMAGED,2100.891800000005,0.0,NOT WORKING,2101.14
533,0.0,57011.59,79,7.819148936170213,6,ASD-MTB-FOF010-AHU036,1.03,DIRTY,57046.78289999999,0.0,WARNING,57011.59
554,0.0,32408.82,161,2.9299065420560746,7,ASD-MTB-GFL007-AHU003,4.61,NOT WORKING,32409.188400000032,0.0,NOT WORKING,32408.82
163,0.0,10799.57,39,2.815217391304348,6,ASD-MTB-FOF024-AHU055,6.49,WARNING,10800.478600000013,0.0,WARNING,10799.57
12,0.0,572.16,8,6.803921568627451,2,ASD-MTB-FOF008-AHU062,14.67,DIRTY,571.9929000000013,3.0,DAMAGED,572.16
577,0.0,12007.86,46,9.36904761904762,9,ASD-COB-AM5-AHU01,4.53,DIRTY,12008.872499999989,0.0,DIRTY,12007.86
672,0.0,15565.84,105,5.607142857142857,12,ASD-COC-GFL005-AHU124,0.39,DIRTY,15567.048799999999,0.0,DIRTY,15565.84
775,0.0,48874.68,112,7.149122807017544,2,ASD-COC-GFL002-AHU118,10.8,DIRTY,48870.19089999999,6.0,DAMAGED,48874.68
277,0.0,1295.48,15,23.227272727272727,1,ASD-COB-AM5-AHU02,6.34,WATER LEAKAGE,1292.9825000000014,0.0,WATER LEAKAGE,1295.48
472,0.0,8911.5,42,10.482142857142858,5,ASD-COB-GFL018-AHU088,3.35,DIRTY,8909.8465,2.0,DIRTY,8911.5
249,51.0,1158.72,7,24.892857142857142,9,ASD-COC-TFL001-AHU130,0.0,NOT WORKING,1158.0982000000017,0.0,NOT WORKING,1158.72
619,1.0,15540.96,21,20.38888888888889,10,ASD-MTB-FOF07A-AHU180,0.0,DAMAGED,15540.697999999977,0.0,DAMAGED,15540.96
209,0.0,22047.26,30,5.774193548387097,9,ASD-MTB-FOF024-AHU193,6.21,WARNING,22039.785799999998,14.0,NOT WORKING,22047.26
239,133.0,19049.58,15,9.338235294117649,9,ASD-MTB-FOF07A-AHU181,0.0,DIRTY,19044.58800000001,0.0,DIRTY,19049.58
309,3.0,2608.0,25,9.534883720930232,11,LSD-VCN-FFL-AHU198,0.0,LEAKAGE,2608.0,0.0,LEAKAGE,2608.0
195,0.0,4265.1,17,7.481481481481482,7,ASD-COC-GFL003-AHU120,2.17,WARNING,4262.536699999995,0.0,WARNING,4265.1
164,1.0,1257.48,11,6.344262295081967,6,ASD-COC-GFL002-AHU117,0.0,DIRTY,1257.303599999999,0.0,DIRTY,1257.48
145,22.0,5187.6,21,9.743589743589745,6,ASD-COB-GFL018-AHU084,0.0,DAMAGED,5187.495499999993,0.0,DAMAGED,5187.6
38,38.0,105.0,3,5.940298507462686,2,ASD-COC-GFL005-AHU123,0.0,DIRTY,103.19280000000022,0.0,DAMAGED,105.0
78,0.0,2280.07,15,7.947368421052632,4,ASD-MTB-FOF009-AHU035,5.27,DIRTY,2285.1292000000035,0.0,DIRTY,2280.07
451,0.0,0.0,74,3.644329896907216,6,ASD-COA-SFL005-AHU076,0.54,DAMAGED,0.0,3.0,DAMAGED,0.0
534,0.0,25898.04,60,8.76595744680851,6,ASD-COC-GFL004-AHU122,3.11,DIRTY,25926.804799999994,2.0,DIRTY,25898.04
505,0.0,63476.86,114,4.3478260869565215,5,ASD-MTB-FOF008-AHU018,11.79,DIRTY,63419.35759999992,0.0,DIRTY,63476.86
561,20.0,83574.52,93,5.921875,7,ASD-COB-GFL020-AHU082,0.0,DIRTY,83574.51999999979,0.0,DAMAGED,83574.52
236,32.0,6886.8,19,9.86904761904762,8,ASD-COC-GFL004-AHU121,0.0,WARNING,6881.516099999997,0.0,WARNING,6886.8
515,121.0,4126.4,17,30.33333333333333,8,ASD-LOU-QA1-AHU002,0.0,DAMAGED,4125.221700000004,0.0,WATER LEAKAGE,4126.4
764,0.0,90789.3,249,2.815217391304348,2,ASD-MTB-FOF024-AHU055,0.61,DIRTY,90820.4681,0.0,DIRTY,90789.3
356,1.0,4302.72,23,15.958333333333334,1,ASD-COC-GFL004-AHU104,0.0,DIRTY,4302.681499999999,0.0,DIRTY,4302.72
558,0.0,1172.0,16,31.0,7,ASD-COC-TFL003-AHU158,18.12,DAMAGED,1172.0,3.0,DAMAGED,1172.0
708,23.0,21993.62,81,7.971153846153846,12,ASD-COA-GFL003-AHU074,0.0,DIRTY,21994.012000000057,0.0,DIRTY,21993.62
616,0.0,21026.76,245,2.596296296296296,9,ASD-MTB-GFL-AHU204,0.04,WARNING,21028.39310000003,0.0,WARNING,21026.76
293,0.0,4216.32,22,11.666666666666666,11,ASD-COC-TFL005-AHU145,19.24,DAMAGED,4216.581100000005,0.0,DIRTY,4216.32
264,22.0,3559.32,29,7.971153846153846,9,ASD-COA-GFL003-AHU074,0.0,DIRTY,3557.604000000005,0.0,BLOCKED,3559.32
0,,0.0,1,28.666666666666668,8,ASD-MTB-GFL008-AHU006,0.0,DAMAGED,0.0,0.0,LEAKAGE,0.0
527,24.0,49979.24,61,7.819148936170213,6,ASD-MTB-FOF010-AHU036,0.0,DAMAGED,49972.807799999995,0.0,DAMAGED,49979.24
661,0.0,28288.84,107,6.627118644067797,12,ASD-COB-BAS17A-AHU205,1.06,DAMAGED,28312.17320000001,0.0,DAMAGED,28288.84
